labels 1 2 3 4
4 5.53425e-08 5.38721e-08 2.10091e-08 1
1 0.989995 0.00676973 0.00310762 0.000127266
1 0.88614 0.111764 0.0018598 0.000235455
2 0.437405 0.559011 0.000870941 0.00271286
1 0.944488 0.0246822 0.00791332 0.0229166
2 0.397088 0.473648 0.0860149 0.0432492
1 0.999628 0.000168107 0.0001666 3.70488e-05
2 0.455455 0.511229 0.00435038 0.0289663
3 0.0519968 0.0176009 0.817108 0.113294
1 0.999929 6.30857e-06 3.35386e-05 3.07328e-05
3 5.92639e-08 4.9621e-08 0.999913 8.65926e-05
4 3.56956e-11 5.91911e-11 2.19685e-11 1
1 0.590729 0.0719285 0.167471 0.169872
1 0.72972 0.184813 0.0119428 0.073524
3 0.0454427 0.101242 0.806397 0.0469183
1 0.987166 0.0109662 0.00101602 0.000851818
3 0.124871 0.421655 0.421997 0.0314774
1 0.978872 0.0175067 0.0022703 0.00135131
1 0.592741 0.384951 0.00274027 0.0195676
3 0.306501 0.32662 0.332276 0.0346037
4 0.00818741 0.00731816 0.0126409 0.971854
1 0.781839 0.0879908 0.123325 0.00684609
3 8.29332e-07 6.25936e-07 0.999865 0.000133599
1 0.827006 0.110741 0.0569435 0.00530971
2 0.0142873 0.981192 0.0043895 0.00013108
3 8.25643e-08 3.08891e-08 0.999808 0.000192368
1 0.700332 0.0235277 0.272515 0.00362528
2 0.352321 0.460885 0.152074 0.0347209
1 0.999389 0.000499663 5.73745e-05 5.34785e-05
1 0.990429 0.00948836 2.161e-05 6.13162e-05
1 0.999518 0.000431753 1.18322e-06 4.88862e-05
2 0.0474872 0.835065 0.00675816 0.11069
4 0.000192891 0.0838984 0.101431 0.814478
4 8.26028e-12 1.20249e-11 4.48794e-12 1
2 0.00226875 0.693355 0.301454 0.00292217
3 0.293183 0.0468983 0.659417 0.00050104
2 0.300106 0.430554 0.261121 0.00821854
1 0.938879 0.00363592 0.0535428 0.00394221
3 0.0629577 0.350451 0.582774 0.00381685
3 0.0127505 0.00501892 0.977273 0.00495766
2 0.220404 0.558071 0.20949 0.012035
1 0.999608 0.000229675 3.9833e-05 0.000122596
1 0.926032 0.0113885 0.0467293 0.0158502
1 0.933487 0.0226266 0.00163506 0.0422509
4 0.0100893 0.0450415 0.0159572 0.928912
3 0.0369676 0.0321206 0.927572 0.00333981
1 0.959971 0.0143504 0.000687283 0.0249913
1 0.723184 0.276264 0.000448319 0.000103278
2 5.24293e-07 0.999865 7.9382e-05 5.54429e-05
3 0.253451 0.100933 0.640214 0.005402
1 0.999472 0.000428168 6.61027e-05 3.37763e-05
2 0.122833 0.795541 0.0643553 0.0172703
2 0.0320794 0.923563 0.0435844 0.000773391
3 0.0324132 0.448745 0.493211 0.0256309
1 0.996117 0.000520997 0.00316463 0.000197052
1 0.779737 0.00821091 0.205654 0.00639785
1 0.917802 0.0314174 0.0479872 0.0027935
1 0.724022 0.26802 0.00265407 0.00530303
1 0.585271 0.363629 0.00173491 0.0493646
1 0.528414 0.350269 0.0416805 0.0796373
3 0.340081 0.254369 0.40176 0.00379019
3 0.18696 0.268575 0.435578 0.108887
2 0.20775 0.642722 0.0360238 0.113505
2 0.0489531 0.585102 0.319298 0.0466471
1 0.902318 0.0964436 0.00081457 0.000423557
2 0.418152 0.549339 0.0268616 0.00564725
3 0.247 0.061767 0.683657 0.00757612
4 0.034411 0.245935 0.055798 0.663856
2 0.140393 0.557432 0.299505 0.00266962
2 0.30441 0.682447 0.00152563 0.0116179
1 0.966105 0.0186787 0.00140914 0.0138076
1 0.999515 0.000299174 0.000104415 8.13188e-05
4 0.0760919 0.22473 0.307689 0.391489
1 0.994042 0.00155978 0.00398047 0.000418138
4 0.218494 0.272464 0.0135695 0.495472
1 0.999595 0.000265501 8.11163e-05 5.83768e-05
1 0.855301 0.0310107 0.0846625 0.0290258
4 1.11945e-10 8.40538e-11 1.03251e-10 1
4 1.67611e-09 1.01481e-09 1.90598e-09 1
2 0.0356944 0.957021 0.00652171 0.000763165
1 0.872781 0.124552 0.00223594 0.000431069
2 0.148896 0.805377 0.0399176 0.00580955
1 0.998997 0.000645651 0.000298182 5.89755e-05
1 0.858147 0.0789278 0.0419515 0.0209732
1 0.999285 6.22178e-05 2.97385e-05 0.000622916
1 0.764655 0.00431684 0.230549 0.000479449
4 0.0121094 0.045486 0.017685 0.924719
2 2.45897e-07 0.999916 4.87717e-06 7.84914e-05
3 8.67616e-08 6.95325e-08 0.999894 0.000105791
2 0.172312 0.464304 0.0189536 0.344431
3 8.82734e-05 0.00262588 0.997236 4.95532e-05
1 0.943024 0.012944 0.0100783 0.0339542
1 0.999244 0.000377776 0.000324654 5.34853e-05
1 0.963874 0.0319917 0.0004502 0.0036841
1 0.971259 0.0198301 0.0062545 0.00265687
2 2.6318e-07 0.999578 0.00039805 2.35732e-05
1 0.814032 0.107649 0.0336102 0.0447085
2 0.443537 0.538762 0.00573032 0.0119707
1 0.997582 0.00211432 0.000215671 8.84095e-05
1 0.99886 0.000853189 0.000249862 3.695e-05
3 0.00604953 0.0276365 0.959227 0.00708651
2 0.0973259 0.470619 0.427811 0.00424414
4 7.12046e-11 1.08295e-10 6.87406e-11 1
3 0.0989298 0.00104292 0.895435 0.00459263
2 0.374363 0.435915 0.00912517 0.180597
1 0.945378 0.0382287 0.0162403 0.000152518
1 0.999914 4.89064e-05 1.02457e-06 3.60963e-05
1 0.758874 0.0109671 0.192099 0.0380603
4 7.03403e-11 4.86798e-11 7.76698e-11 1
1 0.40078 0.370069 0.0199474 0.209204
4 0.247628 0.125104 0.0103525 0.616916
1 0.999783 5.9668e-05 0.0001441 1.31978e-05
1 0.95179 0.00492127 0.0429043 0.000384511
1 0.966001 0.033996 2.60773e-06 8.85328e-07
1 0.528819 0.00287748 0.0142975 0.454006
1 0.796105 0.0378181 0.0478472 0.11823
1 0.61711 0.332838 0.0458955 0.00415662
4 0.0914202 0.232194 0.299794 0.376592
1 0.99983 2.04177e-05 5.56255e-06 0.000143675
1 0.984816 0.0107479 0.00209251 0.00234329
3 0.188119 0.319256 0.478302 0.0143236
1 0.994056 0.000505323 0.00541181 2.71091e-05
1 0.859697 0.114128 0.0236541 0.00252053
3 0.236103 0.088778 0.673861 0.00125754
2 0.225421 0.475884 0.288895 0.00980124
1 0.999523 0.000413201 5.90052e-05 4.648e-06
2 0.0280951 0.922559 0.0159926 0.0333535
1 0.443162 0.111437 0.00580204 0.439599
3 4.22187e-08 3.45691e-08 0.999926 7.35326e-05
1 0.368629 0.0925686 0.223845 0.314958
1 0.614326 0.338744 0.0431836 0.0037459
2 0.00684939 0.986109 0.00109301 0.00594833
2 0.072715 0.702328 0.0282787 0.196679
1 0.999413 0.000409265 0.000118846 5.92746e-05
1 0.996624 0.00261556 0.000134777 0.000625951
1 0.446815 0.159999 0.246549 0.146637
2 0.359257 0.628696 0.011998 4.90463e-05
4 0.102171 0.0131828 0.39408 0.490566
2 0.0411694 0.847868 0.109718 0.00124416
4 0.00855418 0.0517378 0.0503899 0.889318
1 0.975892 0.0110285 0.00596762 0.00711189
2 0.0125049 0.980321 0.00587167 0.00130203
2 0.0903261 0.809704 0.0979011 0.00206841
2 0.0687674 0.915831 0.0131514 0.0022505
3 0.0597308 0.0954219 0.815346 0.0295009
2 0.00824091 0.990285 0.00146155 1.25344e-05
3 0.0167598 0.345562 0.635082 0.00259565
1 0.95317 0.0301539 0.0124195 0.00425665
3 8.01955e-08 4.47975e-08 0.999874 0.000126042
2 1.2209e-07 0.99977 4.9627e-05 0.000180649
1 0.999414 0.000432937 2.85268e-06 0.000150639
3 0.167256 0.000433451 0.831882 0.000428317
1 0.893911 0.097944 0.00788782 0.000257438
3 5.70722e-08 9.12736e-08 0.999902 9.80572e-05
2 0.0137318 0.927847 0.0559478 0.00247289
1 0.911134 0.0057848 0.00581438 0.077267
2 0.0342339 0.927305 0.0274427 0.011018
1 0.999475 0.000350488 0.000174345 2.85638e-07
1 0.494258 0.302306 0.106382 0.0970549
3 0.354477 0.0128994 0.602798 0.0298262
2 0.00407443 0.995013 0.000909841 2.88543e-06
1 0.999791 0.000207506 1.34528e-06 3.38673e-08
3 6.55539e-08 3.63294e-08 0.999912 8.8356e-05
2 0.162473 0.415174 0.387351 0.0350014
1 0.999298 0.000613937 5.66255e-05 3.15743e-05
4 0.35274 0.24746 0.0177738 0.382026
4 0.0121313 0.0312541 0.362108 0.594507
1 0.857273 0.027952 0.100209 0.0145655
2 0.00884918 0.986935 0.000639327 0.00357656
1 0.68028 0.0854334 0.0368799 0.197406
2 0.0325196 0.95383 0.0112421 0.00240869
1 0.592164 0.0365906 0.365787 0.00545836
2 6.86948e-08 0.999957 1.06882e-05 3.2512e-05
2 0.139503 0.848005 0.0118447 0.000647492
3 0.053471 0.0966682 0.709855 0.140005
2 0.0104716 0.988927 0.000562537 3.86111e-05
2 1.2857e-06 0.999161 0.000776625 6.15522e-05
3 0.0113956 0.0161603 0.971883 0.000560716
2 9.64828e-08 0.999849 8.61606e-05 6.42686e-05
1 0.999753 4.84264e-05 0.000145113 5.32327e-05
2 0.00115343 0.985006 0.013812 2.88198e-05
2 0.00592934 0.991732 0.00222088 0.000118271
1 0.983582 0.0114185 0.00389713 0.00110226
2 0.0715217 0.905924 0.0194784 0.00307601
2 0.00078939 0.901398 0.0977454 6.70521e-05
1 0.999549 0.000346803 7.79896e-05 2.64388e-05
3 0.00513193 0.300431 0.694418 1.83489e-05
3 0.0222537 0.0546385 0.887836 0.0352714
2 4.57759e-09 0.999942 4.03827e-05 1.76105e-05
2 0.118225 0.871449 0.00159728 0.00872809
2 0.0782086 0.665713 0.197257 0.0588209
2 0.0119903 0.434049 0.416839 0.137122
3 0.0431153 0.0343577 0.922239 0.000288483
3 0.0461684 0.0918897 0.766013 0.0959284
1 0.999332 0.000568644 7.38679e-05 2.50141e-05
2 0.0501062 0.940183 0.00905406 0.0006566
2 0.129589 0.716402 0.0615398 0.0924692
1 0.40842 0.317876 0.26545 0.00825405
3 0.0168794 0.00678936 0.976139 0.000192045
1 0.999603 0.000139885 0.000210951 4.63376e-05
2 0.429808 0.449307 0.00103787 0.119847
2 0.139129 0.851376 0.00861886 0.000876291
3 0.112848 0.100902 0.784632 0.0016178
2 0.00632373 0.944461 0.0490003 0.000215446
2 1.07357e-06 0.999535 0.000125331 0.00033883
2 0.00395112 0.995882 2.00053e-05 0.000147213
2 0.292002 0.690253 0.0132853 0.0044597
2 2.35384e-05 0.995626 0.00225468 0.00209575
1 0.907519 0.0248328 0.0639677 0.00368048
3 0.0253267 0.193303 0.75999 0.0213802
1 0.988949 0.00939189 0.000591694 0.00106691
2 0.112277 0.88738 0.000331619 1.09978e-05
2 0.285195 0.462061 0.249869 0.00287511
2 0.141536 0.504265 0.279833 0.0743658
1 0.999962 1.10697e-05 2.60038e-05 6.22637e-07
3 0.10359 0.25476 0.610416 0.0312341
4 1.02255e-10 1.41225e-10 8.68687e-11 1
2 4.24526e-05 0.996313 0.00362258 2.15453e-05
3 2.62371e-05 1.24571e-05 0.997479 0.00248247
3 0.00929743 0.00106217 0.989316 0.000324499
4 0.275019 0.033981 0.028242 0.662758
1 0.545143 0.383102 0.0426803 0.0290754
2 0.0400344 0.936284 0.0188571 0.00482473
2 6.12615e-09 0.999898 8.82711e-05 1.374e-05
1 0.999804 1.7986e-05 0.000156872 2.13135e-05
1 0.995945 0.000149937 0.0010646 0.00284033
1 0.646346 0.260001 0.0480214 0.045632
1 0.77581 0.154898 0.0542592 0.0150332
2 8.3904e-07 0.999479 0.000136592 0.000383465
1 0.94041 0.0201579 0.008735 0.0306972
3 0.0246127 0.204505 0.727325 0.0435572
2 0.00317082 0.977789 0.0189843 5.59387e-05
3 0.0100832 0.0120318 0.965031 0.012854
1 0.607499 0.378044 0.000179372 0.0142774
2 0.19288 0.618982 0.0351643 0.152974
2 0.0414224 0.687348 0.236086 0.035144
1 0.670669 0.328427 0.000115211 0.000789101
2 6.37684e-07 0.999939 5.77197e-05 2.5068e-06
2 0.0470534 0.923988 0.0259015 0.00305755
2 3.30394e-07 0.999803 8.0496e-05 0.000115805
1 0.605394 0.323262 0.0167715 0.0545728
3 0.17584 0.314546 0.463047 0.0465669
1 0.973486 0.0242331 0.00218444 9.59776e-05
1 0.999942 4.39962e-08 5.75344e-05 5.69244e-08
1 0.888869 0.105853 0.00114565 0.00413322
1 0.842272 0.00105068 0.026846 0.129831
1 0.619907 0.0568112 0.316204 0.00707831
1 0.904991 0.0082096 0.0844973 0.00230182
2 0.0474082 0.789596 0.0820568 0.0809389
1 0.995951 8.72459e-05 0.00395503 6.58712e-06
3 0.0953877 0.275873 0.614429 0.0143109
1 0.801886 0.167961 0.0181939 0.0119587
1 0.999868 5.83414e-05 4.56696e-05 2.8195e-05
1 0.998318 5.02604e-05 0.00148832 0.000143278
1 0.995897 0.00348606 1.89208e-06 0.000614703
2 1.27869e-07 0.999889 2.04743e-06 0.000109153
3 0.258894 0.0509413 0.689668 0.000496505
3 0.0188216 0.263709 0.717463 6.02667e-06
3 5.39161e-11 9.81235e-11 1 1.2657e-07
1 0.998856 0.000566715 0.000511596 6.56442e-05
2 0.0489688 0.888983 0.0232361 0.038812
4 0.039193 0.454545 0.000822417 0.50544
2 0.309692 0.66892 0.0184068 0.00298218
2 1.97428e-07 0.999819 0.000165777 1.46211e-05
1 0.712364 0.0523816 0.124621 0.110633
2 1.44822e-06 0.998394 4.80846e-05 0.00155616
2 0.00226283 0.995674 0.000417104 0.00164619
2 0.146031 0.845765 0.00383354 0.00437022
3 0.0257623 0.000548851 0.973178 0.00051088
2 0.188003 0.693044 0.11121 0.00774342
3 0.0939701 0.423186 0.474055 0.00878916
2 0.00355016 0.969104 0.00302688 0.0243187
2 1.53706e-07 0.99985 1.14648e-05 0.000138259
1 0.999926 6.27823e-05 9.1402e-06 1.6907e-06
1 0.563436 0.405584 0.00246797 0.0285121
1 0.993367 0.00352072 0.00310738 5.00029e-06
3 0.035024 0.0376179 0.850711 0.0766468
1 0.999884 7.21197e-05 3.79634e-05 5.97379e-06
2 8.47913e-07 0.999634 4.79902e-05 0.000317518
1 0.905581 0.00661863 0.0877937 6.7982e-06
3 6.83086e-07 3.73776e-07 0.999979 2.01024e-05
1 0.999932 2.72015e-05 4.74688e-06 3.60835e-05
2 0.0750211 0.91785 0.00709776 3.09276e-05
2 1.6042e-08 0.99998 1.5058e-05 5.38931e-06
1 0.918052 0.0132669 0.0661051 0.00257579
3 9.1038e-08 5.25563e-08 0.99989 0.000109697
1 0.505737 0.18929 0.255167 0.0498052
1 0.859432 0.00322834 0.0145478 0.122792
1 0.667186 0.143963 0.0250016 0.163849
2 1.3132e-07 0.999823 6.60019e-05 0.000110643
3 1.51849e-07 1.39169e-07 0.999999 9.09579e-07
2 1.20596e-07 0.999835 3.51614e-05 0.000129754
2 0.385389 0.614179 0.000172109 0.000260256
2 0.0171349 0.843318 0.024433 0.115114
1 0.945413 0.0201834 0.0104222 0.0239815
2 0.00869149 0.862008 0.00418602 0.125114
3 2.98327e-08 1.93349e-08 0.999944 5.62484e-05
3 0.00426593 0.0031404 0.990244 0.00235007
1 0.761557 0.117177 0.10872 0.0125467
2 0.0392549 0.960158 0.000104864 0.000482234
1 0.999681 0.000191653 0.000121974 4.95098e-06
1 0.590771 0.0798381 0.179085 0.150305
1 0.999672 0.000192373 0.000105417 3.01463e-05
1 0.457706 0.366357 0.147615 0.0283218
1 0.956004 0.0170592 0.0111749 0.0157623
1 0.907419 0.081201 0.00133787 0.0100424
3 8.61317e-08 5.78253e-08 0.999696 0.000304265
1 0.958618 0.00624381 0.0350289 0.000109112
1 0.749689 0.00726417 0.242906 0.000141165
1 0.98915 0.00786974 0.00264714 0.000332768
1 0.449294 0.374908 0.171131 0.00466716
1 0.896906 0.0972469 0.00438785 0.00145904
1 0.521011 0.264764 0.17879 0.0354351
2 8.54094e-08 0.999925 1.19413e-05 6.29658e-05
2 0.0105355 0.989184 3.86058e-05 0.00024219
1 0.999119 0.000753621 7.35333e-05 5.33619e-05
1 0.720049 0.0321628 0.0585825 0.189205
2 9.13176e-07 0.999656 0.000225946 0.000117109
1 0.691096 0.0450024 0.226589 0.0373126
1 0.955255 0.0432105 0.00102862 0.000506151
1 0.999483 0.000256563 0.000160236 0.000100422
3 0.0141266 0.0723448 0.911814 0.00171458
2 0.0467632 0.882374 0.0166276 0.0542355
2 1.46224e-08 0.99995 5.02091e-05 1.74028e-07
2 0.0294289 0.844207 0.0662208 0.0601435
2 0.304316 0.693673 0.00195448 5.67709e-05
2 2.01924e-07 0.999976 2.08162e-05 2.81448e-06
1 0.74411 0.0769156 0.168844 0.010131
4 0.0929443 0.0919335 0.0280371 0.787085
3 0.42993 0.046417 0.521774 0.00187895
1 0.600495 0.348102 0.0511935 0.000209354
2 1.59048e-07 0.99981 7.55048e-05 0.000114045
1 0.999496 0.000379801 2.52596e-05 9.89167e-05
2 0.0523355 0.945702 0.00194053 2.23988e-05
2 4.5974e-08 0.999902 2.32517e-05 7.43019e-05
2 0.0116149 0.98169 0.00205178 0.00464306
1 0.999443 0.000412051 0.000142644 2.44354e-06
1 0.9965 1.66721e-05 0.00331309 0.000169824
1 0.420791 0.18087 0.31938 0.0789594
4 1.1552e-10 9.48163e-11 5.14031e-11 1
1 0.57906 0.210791 0.0342602 0.175888
1 0.999875 5.06543e-06 6.85098e-06 0.000113241
2 2.47196e-05 0.994574 0.000605752 0.00479563
2 0.0976906 0.901607 0.000688535 1.36865e-05
3 1.60771e-08 1.18437e-08 0.99995 5.0269e-05
1 0.978356 0.0123692 0.00881317 0.00046184
2 2.40862e-08 0.999809 0.000150055 4.13875e-05
1 0.984442 0.015412 0.000103642 4.2673e-05
3 0.0114618 0.000676599 0.986195 0.0016662
2 1.30839e-08 0.999998 1.92529e-06 3.91947e-07
1 0.88682 0.0946999 0.0110528 0.00742763
1 0.584996 0.414005 0.000792801 0.000206193
2 0.0302351 0.953295 0.0133905 0.00307885
2 8.40943e-11 0.999997 5.17206e-07 2.43201e-06
2 1.66602e-06 0.999324 0.000229995 0.000443861
2 0.191187 0.794687 0.0129808 0.00114506
3 0.180559 0.00589649 0.627395 0.18615
2 5.13105e-07 0.999726 1.69636e-05 0.000256193
1 0.999843 0.000118787 3.79837e-05 2.1146e-07
1 0.949338 0.0143203 0.03515 0.00119207
1 0.999601 6.07493e-06 0.000194706 0.000198296
3 0.0343009 0.450096 0.513756 0.00184741
3 0.00142605 0.286818 0.71132 0.000436048
2 0.0564721 0.630163 0.00342081 0.309944
2 0.0640937 0.901641 0.0293506 0.00491503
2 0.0147977 0.93503 0.0495448 0.000627312
2 0.015656 0.92485 0.059408 8.57325e-05
3 2.45574e-08 3.7609e-08 0.999935 6.52957e-05
1 0.999267 0.000472126 8.25831e-05 0.000178448
1 0.999482 0.000288537 0.000138465 9.08629e-05
2 0.118789 0.851552 0.028915 0.000744013
2 1.78298e-11 0.999997 1.32716e-06 1.19615e-06
2 8.69841e-08 0.999958 1.58339e-05 2.61059e-05
1 0.999497 0.000106474 0.000396044 5.14767e-07
2 4.52442e-07 0.999647 0.000127355 0.000225215
2 0.00216036 0.946149 5.37143e-06 0.0516851
2 4.78558e-07 0.999618 0.000107675 0.000273464
2 0.182081 0.817919 3.37297e-07 3.4833e-08
3 6.48867e-08 1.12664e-07 0.999882 0.00011794
2 1.85854e-08 0.999929 7.9929e-06 6.28043e-05
1 0.994877 0.00211105 0.00298841 2.30887e-05
2 0.0546901 0.49183 0.134022 0.319458
2 0.175265 0.804304 0.0152972 0.00513355
2 7.23064e-07 0.999538 0.000451512 9.41371e-06
2 1.71965e-07 0.999812 7.28429e-05 0.000114955
2 0.186685 0.665282 0.0678005 0.0802324
2 0.0341527 0.923803 0.0419757 6.90684e-05
1 0.997784 0.00209997 5.40096e-05 6.19615e-05
2 0.0605505 0.935949 1.00187e-05 0.00349028
3 0.0365217 0.313127 0.649922 0.000429585
3 6.00015e-07 2.17629e-07 0.9996 0.000399333
2 0.00604818 0.918821 0.07445 0.00068046
3 0.0600492 0.0480791 0.883892 0.00797953
2 6.83856e-08 0.999792 0.000107002 0.00010114
1 0.995972 0.00148639 0.00233651 0.000205113
2 2.73709e-10 0.999994 4.99761e-08 5.76527e-06
2 2.97119e-06 0.999316 2.74401e-05 0.000653416
1 0.816518 0.176753 0.000571814 0.00615762
2 0.000881522 0.998819 0.000242022 5.73683e-05
1 0.602874 0.0774012 0.1356 0.184125
3 0.12158 0.183266 0.655401 0.0397532
1 0.993761 0.00586502 0.00027699 9.71512e-05
2 0.301684 0.431109 0.222876 0.0443312
2 4.71255e-07 0.999585 7.54149e-05 0.000338647
1 0.798313 0.110071 0.0785357 0.0130803
1 0.605077 0.0767092 0.219952 0.0982619
1 0.89123 0.0820419 0.0259673 0.000761186
2 0.283441 0.697121 0.00541247 0.0140257
1 0.696723 0.169762 0.130891 0.00262355
1 0.99999 3.35542e-07 9.65299e-06 1.62398e-07
1 0.998579 0.000418591 0.00100243 1.46676e-07
2 0.00312839 0.994661 0.00220742 3.23929e-06
2 0.0280392 0.950123 0.00110795 0.0207301
3 0.000187542 0.0472734 0.924798 0.0277414
4 5.59246e-11 7.73539e-11 3.78999e-11 1
2 2.84927e-08 0.999996 1.79063e-06 2.25207e-06
2 0.127512 0.800116 0.0715913 0.00078021
2 0.10021 0.899175 0.000577968 3.73871e-05
2 0.0168158 0.983184 4.22996e-07 1.90347e-07
2 6.87486e-10 0.999987 1.08668e-05 1.71528e-06
2 0.0027586 0.98036 0.000426124 0.0164557
1 0.913223 0.0865953 0.000180593 7.64062e-07
2 0.00165505 0.997639 0.000635152 7.03099e-05
2 4.50722e-09 0.999905 8.44561e-05 1.08934e-05
1 0.928538 0.0660186 0.00490797 0.000535477
1 0.494065 0.0815232 0.219877 0.204535
3 4.50091e-06 3.63881e-06 0.999172 0.000820045
2 0.00293453 0.987144 0.00982635 9.46255e-05
2 2.58724e-07 0.999769 9.41522e-05 0.000136507
1 0.997587 0.00235914 2.54834e-05 2.79485e-05
2 2.27631e-08 0.999974 5.39243e-08 2.55912e-05
1 0.672861 0.316805 0.0101743 0.000159318
